synthetic_transaction_id,synthetic_user_id,synthetic_account_id,timestamp,amount,currency,synthetic_merchant_id,merchant_category,transaction_channel,transaction_state,scenario_label,scenario_id,is_synthetic_scenario,label_source,label_definition,dataset_type,synthetic,source_system,dataset_version,transaction_hour,day_of_week,user_historical_transaction_count_before,user_historical_average_amount_before,time_since_previous_transaction_seconds,user_historical_category_frequency_before,dataset_split,scenario_injection_reason,generator_rule
syn-transaction-001885,syn-user-0065,syn-account-0065,2024-01-14T11:27:47Z,395.25,INR,syn-merchant-0079,home,BANK_SIMULATED,COMPLETED,normal,syn-scenario-001885,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,11,6,3,678.33,305162,0.0,train,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-001886,syn-user-0329,syn-account-0329,2024-01-14T11:42:45Z,2659.48,INR,syn-merchant-0083,transport,CARD_SIMULATED,COMPLETED,synthetic_high_amount,syn-scenario-001886,True,generator_rule,"A transaction with a controlled, variable increase relative to synthetic user behavior.",synthetic_research,True,SpendShield synthetic generator,v2,11,6,4,1830.20,1098813,0.75,train,"A transaction with a controlled, variable increase relative to synthetic user behavior.","Apply a mixture of moderate, strong, user-relative, and category-compatible amount deviations."
syn-transaction-001887,syn-user-0224,syn-account-0224,2024-01-14T11:45:14Z,696.32,INR,syn-merchant-0006,healthcare,CARD_SIMULATED,COMPLETED,normal,syn-scenario-001887,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,11,6,3,552.03,436717,0.0,train,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-001888,syn-user-0185,syn-account-0185,2024-01-14T11:46:40Z,724.31,INR,syn-merchant-0061,bills,QR_SIMULATED,COMPLETED,synthetic_rapid_repeat,syn-scenario-001888,True,generator_rule,A transaction with a varied short-to-borderline interval after the same user's prior activity.,synthetic_research,True,SpendShield synthetic generator,v2,11,6,4,1333.99,5732,0.5,train,A transaction with a varied short-to-borderline interval after the same user's prior activity.,"Use a mixture of short, borderline, and longer repeat intervals with variable merchant/category reuse."
syn-transaction-001889,syn-user-0329,syn-account-0329,2024-01-14T11:53:32Z,968.49,INR,syn-merchant-0083,travel,CARD_SIMULATED,COMPLETED,synthetic_rapid_repeat,syn-scenario-001889,True,generator_rule,A transaction with a varied short-to-borderline interval after the same user's prior activity.,synthetic_research,True,SpendShield synthetic generator,v2,11,6,5,1996.06,647,0.0,train,A transaction with a varied short-to-borderline interval after the same user's prior activity.,"Use a mixture of short, borderline, and longer repeat intervals with variable merchant/category reuse."
syn-transaction-001890,syn-user-0153,syn-account-0153,2024-01-14T12:11:08Z,789.50,INR,syn-merchant-0096,travel,WALLET_SIMULATED,COMPLETED,synthetic_unusual_time,syn-scenario-001890,True,generator_rule,"A transaction with a user-relative time deviation across late, borderline, and ordinary clock hours.",synthetic_research,True,SpendShield synthetic generator,v2,12,6,4,472.29,9729,0.75,train,"A transaction with a user-relative time deviation across late, borderline, and ordinary clock hours.",Vary time relative to the user's typical hour; do not use one globally exclusive UTC-hour window.
syn-transaction-001891,syn-user-0145,syn-account-0145,2024-01-14T12:34:37Z,927.22,INR,syn-merchant-0074,education,BANK_SIMULATED,COMPLETED,normal,syn-scenario-001891,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,12,6,3,1338.00,361109,1.0,train,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-001892,syn-user-0110,syn-account-0110,2024-01-14T12:41:21Z,577.80,INR,syn-merchant-0003,entertainment,QR_SIMULATED,COMPLETED,normal,syn-scenario-001892,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,12,6,3,1443.51,428968,1.0,train,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-001893,syn-user-0360,syn-account-0360,2024-01-14T12:53:30Z,1058.01,INR,syn-merchant-0074,education,WALLET_SIMULATED,COMPLETED,normal,syn-scenario-001893,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,12,6,3,807.20,663773,0.0,train,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-001894,syn-user-0274,syn-account-0274,2024-01-14T12:57:19Z,1084.15,INR,syn-merchant-0051,entertainment,CARD_SIMULATED,COMPLETED,normal,syn-scenario-001894,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,12,6,3,813.77,767855,0.333333,train,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-001895,syn-user-0142,syn-account-0142,2024-01-14T13:03:48Z,604.32,INR,syn-merchant-0028,food,CARD_SIMULATED,COMPLETED,synthetic_combined_pattern,syn-scenario-001895,True,generator_rule,A transaction combining two or more weak or moderate synthetic deviations with overlap across scenarios.,synthetic_research,True,SpendShield synthetic generator,v2,13,6,3,570.97,333075,0.0,train,A transaction combining two or more weak or moderate synthetic deviations with overlap across scenarios.,"Sample a varied subset of amount, time, repeat, category, merchant, and channel deviations."
syn-transaction-001896,syn-user-0060,syn-account-0060,2024-01-14T13:17:40Z,248.86,INR,syn-merchant-0034,subscriptions,QR_SIMULATED,COMPLETED,synthetic_high_amount,syn-scenario-001896,True,generator_rule,"A transaction with a controlled, variable increase relative to synthetic user behavior.",synthetic_research,True,SpendShield synthetic generator,v2,13,6,3,835.11,330593,0.666667,train,"A transaction with a controlled, variable increase relative to synthetic user behavior.","Apply a mixture of moderate, strong, user-relative, and category-compatible amount deviations."
syn-transaction-001897,syn-user-0050,syn-account-0050,2024-01-14T13:20:20Z,1027.27,INR,syn-merchant-0058,subscriptions,QR_SIMULATED,COMPLETED,synthetic_behavior_deviation,syn-scenario-001897,True,generator_rule,"A transaction with one or more moderate changes from synthetic user category, merchant, channel, amount, frequency, or time behavior.",synthetic_research,True,SpendShield synthetic generator,v2,13,6,3,813.11,426011,0.0,train,"A transaction with one or more moderate changes from synthetic user category, merchant, channel, amount, frequency, or time behavior.",Select a varied subset of user-relative behavior changes without exposing the scenario label as a feature.
syn-transaction-001898,syn-user-0442,syn-account-0442,2024-01-14T13:20:48Z,384.92,INR,syn-merchant-0005,grocery,QR_SIMULATED,COMPLETED,synthetic_high_amount,syn-scenario-001898,True,generator_rule,"A transaction with a controlled, variable increase relative to synthetic user behavior.",synthetic_research,True,SpendShield synthetic generator,v2,13,6,3,147.48,446631,1.0,train,"A transaction with a controlled, variable increase relative to synthetic user behavior.","Apply a mixture of moderate, strong, user-relative, and category-compatible amount deviations."
syn-transaction-001899,syn-user-0025,syn-account-0025,2024-01-14T13:28:23Z,465.77,INR,syn-merchant-0069,shopping,WALLET_SIMULATED,COMPLETED,synthetic_unusual_time,syn-scenario-001899,True,generator_rule,"A transaction with a user-relative time deviation across late, borderline, and ordinary clock hours.",synthetic_research,True,SpendShield synthetic generator,v2,13,6,5,926.56,28075,0.0,train,"A transaction with a user-relative time deviation across late, borderline, and ordinary clock hours.",Vary time relative to the user's typical hour; do not use one globally exclusive UTC-hour window.
syn-transaction-001900,syn-user-0050,syn-account-0050,2024-01-14T13:35:42Z,1846.05,INR,syn-merchant-0061,bills,CARD_SIMULATED,COMPLETED,synthetic_rapid_repeat,syn-scenario-001900,True,generator_rule,A transaction with a varied short-to-borderline interval after the same user's prior activity.,synthetic_research,True,SpendShield synthetic generator,v2,13,6,4,866.65,922,0.0,train,A transaction with a varied short-to-borderline interval after the same user's prior activity.,"Use a mixture of short, borderline, and longer repeat intervals with variable merchant/category reuse."
syn-transaction-001901,syn-user-0375,syn-account-0375,2024-01-14T13:37:16Z,839.90,INR,syn-merchant-0001,bills,BANK_SIMULATED,COMPLETED,synthetic_unusual_time,syn-scenario-001901,True,generator_rule,"A transaction with a user-relative time deviation across late, borderline, and ordinary clock hours.",synthetic_research,True,SpendShield synthetic generator,v2,13,6,3,869.31,377064,0.666667,train,"A transaction with a user-relative time deviation across late, borderline, and ordinary clock hours.",Vary time relative to the user's typical hour; do not use one globally exclusive UTC-hour window.
syn-transaction-001902,syn-user-0187,syn-account-0187,2024-01-14T13:45:36Z,553.86,INR,syn-merchant-0063,entertainment,WALLET_SIMULATED,COMPLETED,normal,syn-scenario-001902,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,13,6,3,638.77,1113465,0.0,train,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-001903,syn-user-0105,syn-account-0105,2024-01-14T13:51:08Z,272.28,INR,syn-merchant-0007,home,BANK_SIMULATED,COMPLETED,synthetic_high_amount,syn-scenario-001903,True,generator_rule,"A transaction with a controlled, variable increase relative to synthetic user behavior.",synthetic_research,True,SpendShield synthetic generator,v2,13,6,3,550.30,794034,0.333333,train,"A transaction with a controlled, variable increase relative to synthetic user behavior.","Apply a mixture of moderate, strong, user-relative, and category-compatible amount deviations."
syn-transaction-001904,syn-user-0053,syn-account-0053,2024-01-14T13:59:35Z,1029.16,INR,syn-merchant-0074,education,WALLET_SIMULATED,COMPLETED,normal,syn-scenario-001904,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,13,6,3,1133.90,336444,0.333333,train,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-001905,syn-user-0498,syn-account-0498,2024-01-14T14:00:21Z,914.12,INR,syn-merchant-0049,bills,CARD_SIMULATED,COMPLETED,normal,syn-scenario-001905,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,14,6,3,749.04,370893,0.333333,train,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-001906,syn-user-0108,syn-account-0108,2024-01-14T14:18:49Z,1449.89,INR,syn-merchant-0065,other,BANK_SIMULATED,COMPLETED,synthetic_unusual_time,syn-scenario-001906,True,generator_rule,"A transaction with a user-relative time deviation across late, borderline, and ordinary clock hours.",synthetic_research,True,SpendShield synthetic generator,v2,14,6,3,1031.15,806452,0.666667,train,"A transaction with a user-relative time deviation across late, borderline, and ordinary clock hours.",Vary time relative to the user's typical hour; do not use one globally exclusive UTC-hour window.
